candidate_id	source_file	source_file_sha256	file_index_zero_based	turn_index_zero_based	token_index_zero_based	participant	matched_surface_span	preceding_verb_form	preceding_verb_hkcancor_pos	following_form	following_hkcancor_pos	following_ud_pos	duplicate_group_inputs_json	text	previous_text	next_text	token_context_json	tokens_json	annotation_status
aa62-0dd320ef95aedaaf5767	FC-R003_v2.cha	5e2e62a809cebd9897a2d78810084e0bd94efed4883ed86e2801682895ae96ab	44	71	7	XXA	賣過	賣	v	.		X	"{""normalizedSurface"":""賣過""}"	哩個月,雀就冇賣過.	"而開嗰啲,問嗰啲阿叔呢又話""冇啊."	賣唔到.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":9,""tokens"":[{""word"":""哩個"",""pos"":""r"",""jyutping"":""ni1go3""},{""word"":""月"",""pos"":""n"",""jyutping"":""jyut6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""雀"",""pos"":""n"",""jyutping"":""zoek2""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""賣"",""pos"":""v"",""jyutping"":""maai6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""哩個"",""pos"":""r"",""jyutping"":""ni1go3""},{""word"":""月"",""pos"":""n"",""jyutping"":""jyut6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""雀"",""pos"":""n"",""jyutping"":""zoek2""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""賣"",""pos"":""v"",""jyutping"":""maai6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-244f6dfc708b452c82cc	FC-R003_v2.cha	5e2e62a809cebd9897a2d78810084e0bd94efed4883ed86e2801682895ae96ab	44	85	4	XXA	運過	運	v	啲	q	NOUN	"{""normalizedSurface"":""運過""}"	同埋即係運過啲簡單啲嘅-嘅手續,佢就可以運啲雀返來賣噉樣.	即係唔使需要去到文錦渡,因為經過咁多重嘅檢驗噉樣.	但係哩個非常時期呢,我諗𠻺好難話叫佢放鬆𡃉.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":11,""tokens"":[{""word"":""同埋"",""pos"":""c"",""jyutping"":""tung4maai4""},{""word"":""即"",""pos"":""c"",""jyutping"":""zik1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""運"",""pos"":""v"",""jyutping"":""wan6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""簡單"",""pos"":""a"",""jyutping"":""gaan2daan1""},{""word"":""啲"",""pos"":""u"",""jyutping"":""di1""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""}]}"	"[{""word"":""同埋"",""pos"":""c"",""jyutping"":""tung4maai4""},{""word"":""即"",""pos"":""c"",""jyutping"":""zik1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""運"",""pos"":""v"",""jyutping"":""wan6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""簡單"",""pos"":""a"",""jyutping"":""gaan2daan1""},{""word"":""啲"",""pos"":""u"",""jyutping"":""di1""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""手續"",""pos"":""n"",""jyutping"":""sau2zuk6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""可以"",""pos"":""vu"",""jyutping"":""ho2ji5""},{""word"":""運"",""pos"":""v"",""jyutping"":""wan6""},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""雀"",""pos"":""n"",""jyutping"":""zoek2""},{""word"":""返來"",""pos"":""v"",""jyutping"":""faan1lai4""},{""word"":""賣"",""pos"":""v"",""jyutping"":""maai6""},{""word"":""噉樣"",""pos"":""c"",""jyutping"":""gam2joeng2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-7c6473e27d8a79e0bf1b	FC-R003_v2.cha	5e2e62a809cebd9897a2d78810084e0bd94efed4883ed86e2801682895ae96ab	44	89	10	XXB	去過	去	v	.		X	"{""normalizedSurface"":""去過""}"	噉同埋雀仔街,新嘅雀仔街真係未去過.	檢都要檢𡃉嚹始終都要.	但係嗰度唔知佢哋而家係點樣𡃉.	"{""startTokenIndexZeroBased"":3,""endTokenIndexExclusive"":12,""tokens"":[{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""新"",""pos"":""a"",""jyutping"":""san1""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""雀仔街"",""pos"":""ns"",""jyutping"":""zoek3zai2gaai1""},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""同埋"",""pos"":""c"",""jyutping"":""tung4maai4""},{""word"":""雀仔街"",""pos"":""ns"",""jyutping"":""zoek3zai2gaai1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""新"",""pos"":""a"",""jyutping"":""san1""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""雀仔街"",""pos"":""ns"",""jyutping"":""zoek3zai2gaai1""},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-e62f7c59071863ace715	FC-R003_v2.cha	5e2e62a809cebd9897a2d78810084e0bd94efed4883ed86e2801682895ae96ab	44	118	13	XXA	玩過	玩	v	吖	y	PART	"{""normalizedSurface"":""玩過""}"	譬如玩開雀我唔知,即係我未玩過吖.	咪玩開雀嗰啲慘吖嗎.	我淨係,可能佢幫襯開嗰間買嗰啲糧嘅,嗰啲牌子嘅.	"{""startTokenIndexZeroBased"":6,""endTokenIndexExclusive"":16,""tokens"":[{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""即"",""pos"":""c"",""jyutping"":""zik1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""玩"",""pos"":""v"",""jyutping"":""waan2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""吖"",""pos"":""y"",""jyutping"":""aa1""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""譬如"",""pos"":""v"",""jyutping"":""pei3jyu4""},{""word"":""玩"",""pos"":""v"",""jyutping"":""waan2""},{""word"":""開"",""pos"":""u"",""jyutping"":""hoi1""},{""word"":""雀"",""pos"":""n"",""jyutping"":""zoek2""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""即"",""pos"":""c"",""jyutping"":""zik1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""玩"",""pos"":""v"",""jyutping"":""waan2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""吖"",""pos"":""y"",""jyutping"":""aa1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-f34cfbf3c876a9b8bda9	FC-R004_v2.cha	ee5e7161ddae4e08eea8b881c2d220d21c258af2c30ce6a6c5c728535e9c9376	45	33	13	XXB	行入過	行入	v	來	v	VERB	"{""normalizedSurface"":""行入過""}"	你一路fast-forward呢,你都見唔到有人行入過來𡃉嚹.	廿四小時有錄影帶.	以為係定格.	"{""startTokenIndexZeroBased"":6,""endTokenIndexExclusive"":18,""tokens"":[{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""見"",""pos"":""v"",""jyutping"":""gin3""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""到"",""pos"":""u"",""jyutping"":""dou2""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4""},{""word"":""行入"",""pos"":""v"",""jyutping"":""haang4jap6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""來"",""pos"":""v"",""jyutping"":""lai4""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""一路"",""pos"":""d"",""jyutping"":""jat1lou6""},{""word"":""fast-forward"",""pos"":""xv"",""jyutping"":null},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""見"",""pos"":""v"",""jyutping"":""gin3""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""到"",""pos"":""u"",""jyutping"":""dou2""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4""},{""word"":""行入"",""pos"":""v"",""jyutping"":""haang4jap6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""來"",""pos"":""v"",""jyutping"":""lai4""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-4746ab118b9fae9b57dc	FC-R004_v2.cha	ee5e7161ddae4e08eea8b881c2d220d21c258af2c30ce6a6c5c728535e9c9376	45	188	4	XXB	捱過	捱	v	咗	u	PART	"{""normalizedSurface"":""捱過""}"	即係大家捱過咗去.	係.	起碼捱過三個月.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":8,""tokens"":[{""word"":""即"",""pos"":""c"",""jyutping"":""zik1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""大家"",""pos"":""r"",""jyutping"":""daai6gaa1""},{""word"":""捱"",""pos"":""v"",""jyutping"":""ngaai4""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""即"",""pos"":""c"",""jyutping"":""zik1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""大家"",""pos"":""r"",""jyutping"":""daai6gaa1""},{""word"":""捱"",""pos"":""v"",""jyutping"":""ngaai4""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-5799659d1bfb0b18f784	FC-R004_v2.cha	ee5e7161ddae4e08eea8b881c2d220d21c258af2c30ce6a6c5c728535e9c9376	45	189	2	XXA	捱過	捱	v	三	m	NUM	"{""normalizedSurface"":""捱過""}"	起碼捱過三個月.	即係大家捱過咗去.	即係最長一年期嘞.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":7,""tokens"":[{""word"":""起碼"",""pos"":""d"",""jyutping"":""hei2maa5""},{""word"":""捱"",""pos"":""v"",""jyutping"":""ngaai4""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""三"",""pos"":""m"",""jyutping"":""saam1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""月"",""pos"":""n"",""jyutping"":""jyut6""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""起碼"",""pos"":""d"",""jyutping"":""hei2maa5""},{""word"":""捱"",""pos"":""v"",""jyutping"":""ngaai4""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""三"",""pos"":""m"",""jyutping"":""saam1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""月"",""pos"":""n"",""jyutping"":""jyut6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-f5c79ef1303c6ab63206	FC-R004_v2.cha	ee5e7161ddae4e08eea8b881c2d220d21c258af2c30ce6a6c5c728535e9c9376	45	202	14	XXC	做過	做	v	生意	n	NOUN	"{""normalizedSurface"":""做過""}"	噉呢,就當中呢,哦,原來呢,我做過生意裏邊呢,有兩成呢,係交咗租嘅.	原本呢,譬如你計開啊我舊年噉樣嘅情-,誒,同樣嘅時間噉樣先算喇.	噉而家呢,我做幾多生意呢,我俾返兩成你嘞.	"{""startTokenIndexZeroBased"":7,""endTokenIndexExclusive"":21,""tokens"":[{""word"":""哦"",""pos"":""e"",""jyutping"":""o5""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""原來"",""pos"":""d"",""jyutping"":""jyun4loi4""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""生意"",""pos"":""n"",""jyutping"":""saang1ji3""},{""word"":""裏邊"",""pos"":""f"",""jyutping"":""leoi5bin6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""兩成"",""pos"":""m"",""jyutping"":""loeng5sing4""}]}"	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""當中"",""pos"":""f"",""jyutping"":""dong1zung1""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""哦"",""pos"":""e"",""jyutping"":""o5""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""原來"",""pos"":""d"",""jyutping"":""jyun4loi4""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""生意"",""pos"":""n"",""jyutping"":""saang1ji3""},{""word"":""裏邊"",""pos"":""f"",""jyutping"":""leoi5bin6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""兩成"",""pos"":""m"",""jyutping"":""loeng5sing4""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""交"",""pos"":""v"",""jyutping"":""gaau1""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""租"",""pos"":""Ng"",""jyutping"":""zou1""},{""word"":""嘅"",""pos"":""y"",""jyutping"":""ge3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-cb4ac350ff2344717f3b	FC-R005_v2.cha	df8f8770d195db050ee8b1e25bea31af22a17ecd779cff97e99594b68f5d75ab	46	65	3	XXC	講過	講	v	𡃉	y	PART	"{""normalizedSurface"":""講過""}"	佢哋有講過𡃉.	冇,冇,冇,冇.	其實有人提出.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":6,""tokens"":[{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-bbba4b74093948513cd7	FC-R005_v2.cha	df8f8770d195db050ee8b1e25bea31af22a17ecd779cff97e99594b68f5d75ab	46	103	10	XXB	試過	試	v	即	c	CCONJ	"{""normalizedSurface"":""試過""}"	人生-人生自從返學之後呢,未試過即係喺加拿大讀書都冇咁,即係咁早嘅科我係唔會take𡃉.	五點幾起身啊.	而且一定係冇attendance.	"{""startTokenIndexZeroBased"":3,""endTokenIndexExclusive"":17,""tokens"":[{""word"":""自從"",""pos"":""p"",""jyutping"":""zi6cung4""},{""word"":""返學"",""pos"":""v"",""jyutping"":""faan1hok6""},{""word"":""之後"",""pos"":""f"",""jyutping"":""zi1hau6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""試"",""pos"":""v"",""jyutping"":""si3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""即"",""pos"":""c"",""jyutping"":""zik1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""加拿大"",""pos"":""ns"",""jyutping"":""gaa1naa4daai6""},{""word"":""讀書"",""pos"":""v"",""jyutping"":""duk6syu1""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""}]}"	"[{""word"":""人生"",""pos"":""n"",""jyutping"":""jan4sang1""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""人生"",""pos"":""n"",""jyutping"":""jan4sang1""},{""word"":""自從"",""pos"":""p"",""jyutping"":""zi6cung4""},{""word"":""返學"",""pos"":""v"",""jyutping"":""faan1hok6""},{""word"":""之後"",""pos"":""f"",""jyutping"":""zi1hau6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""試"",""pos"":""v"",""jyutping"":""si3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""即"",""pos"":""c"",""jyutping"":""zik1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""加拿大"",""pos"":""ns"",""jyutping"":""gaa1naa4daai6""},{""word"":""讀書"",""pos"":""v"",""jyutping"":""duk6syu1""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""咁"",""pos"":""d"",""jyutping"":""gam3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""即"",""pos"":""c"",""jyutping"":""zik1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""咁"",""pos"":""d"",""jyutping"":""gam3""},{""word"":""早"",""pos"":""a"",""jyutping"":""zou2""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""科"",""pos"":""n"",""jyutping"":""fo1""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""take"",""pos"":""xv"",""jyutping"":null},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-b4d047b9b5f7e79db166	FC-R005_v2.cha	df8f8770d195db050ee8b1e25bea31af22a17ecd779cff97e99594b68f5d75ab	46	157	15	XXA	行過	行	v	,		X	"{""normalizedSurface"":""行過""}"	但係紅綠燈前邊停,即係你見到一班女學生行過,你都係喜悅𠸏.	嗰啲過程裏邊你啲所謂爭啫.	會喜悅𠸏.	"{""startTokenIndexZeroBased"":8,""endTokenIndexExclusive"":22,""tokens"":[{""word"":""見"",""pos"":""v"",""jyutping"":""gin3""},{""word"":""到"",""pos"":""u"",""jyutping"":""dou3""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""班"",""pos"":""q"",""jyutping"":""baan1""},{""word"":""女"",""pos"":""b"",""jyutping"":""neoi5""},{""word"":""學生"",""pos"":""n"",""jyutping"":""hok6saang1""},{""word"":""行"",""pos"":""v"",""jyutping"":""haang4""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""喜悅"",""pos"":""a"",""jyutping"":""hei2jyut6""},{""word"":""𠸏"",""pos"":""y"",""jyutping"":""ge2""}]}"	"[{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""紅綠燈"",""pos"":""n"",""jyutping"":""hung4luk6dang1""},{""word"":""前邊"",""pos"":""f"",""jyutping"":""cin4bin6""},{""word"":""停"",""pos"":""v"",""jyutping"":""ting4""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""即"",""pos"":""c"",""jyutping"":""zik1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""見"",""pos"":""v"",""jyutping"":""gin3""},{""word"":""到"",""pos"":""u"",""jyutping"":""dou3""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""班"",""pos"":""q"",""jyutping"":""baan1""},{""word"":""女"",""pos"":""b"",""jyutping"":""neoi5""},{""word"":""學生"",""pos"":""n"",""jyutping"":""hok6saang1""},{""word"":""行"",""pos"":""v"",""jyutping"":""haang4""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""喜悅"",""pos"":""a"",""jyutping"":""hei2jyut6""},{""word"":""𠸏"",""pos"":""y"",""jyutping"":""ge2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-596a4305527700e976e7	FC-R006_v2.cha	0e64a85bb57c65bf4e9e0d621f4cc104d8a27a30be98847eccc3c958c517154c	47	39	4	XXB	睇過	睇	v	-		X	"{""normalizedSurface"":""睇過""}"	因為我細個睇過-唔係細個嚹.	以前即係相係好信得過𠺢嗎.	幾年前睇過一幅相.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":11,""tokens"":[{""word"":""因為"",""pos"":""c"",""jyutping"":""jan1wai6""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""細個"",""pos"":""a"",""jyutping"":""sai3go3""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""細個"",""pos"":""a"",""jyutping"":""sai3go3""},{""word"":""嚹"",""pos"":""y1"",""jyutping"":""laa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""因為"",""pos"":""c"",""jyutping"":""jan1wai6""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""細個"",""pos"":""a"",""jyutping"":""sai3go3""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""細個"",""pos"":""a"",""jyutping"":""sai3go3""},{""word"":""嚹"",""pos"":""y1"",""jyutping"":""laa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
