construction	candidate_id	source_file	turn_index_zero_based	participant	matched_surface_span	matched_pos	text	previous_text	next_text
AA07	aa07-25d3f3baeff5b974a35b	FC-046_v2.cha	190	XXB	嘅同事	u+n	對啲病咗,對啲病嘅同事又唔同𠸏.	聽到未啊?	嗱!而家叫你轉ward得唔得吖?
AA07	aa07-3379200aeabe0f1aa4eb	FC-046_v2.cha	192	XXB	嘅嘢	u+n	感情嘅嘢𠻺有深度分𠺢嗎.	嗱!而家叫你轉ward得唔得吖?	有人証,有物証啊而家.
AA07	aa07-6995699307dd9a5dec1c	FC-048_v2.cha	158	XXB	嘅地方	u+n	即係專係飲咖啡嘅地方囖.	咖啡屋嗰啲好正咩?	係咩?
AA07	aa07-30008cc90ac08a417956	FC-048_v2.cha	203	XXD	嘅嘢	u+n	逢係咖啡味嘅嘢我都唔會飲.	我飲唔到.	我都飲唔到𡃉.
AA07	aa07-4881431ba5c4dbd31390	FC-049_v2.cha	332	XXB	嘅意思	u+n	"你嘅意思係唔係話""城市追擊""迫人拍三級片啊?"	而家啲,哎吔,城市追擊隊噉樣神-神通廣大.	鬼laa2叉知呀真係.
AA07	aa07-76d9851d1b39749a3a56	FC-052_v2.cha	0	XXA	嘅嗜好	u+n	誒,你可唔可以講下你嘅嗜好啊?		我嘅嗜好呀?
AA07	aa07-11f0b149977d35d3d6bd	FC-052_v2.cha	1	XXB	嘅嗜好	u+n	我嘅嗜好呀?	誒,你可唔可以講下你嘅嗜好啊?	即係比較鍾意音響多啲囖.
AA07	aa07-bbdd5ca61d40eb735e16	FC-052_v2.cha	16	XXA	嘅質素	u+n	係因為你覺得佢價錢,定係話係衡量嘅質素來決定呢?	點解會特別揀哩幾種牌子?	價錢就都可以話適中啲囖.
AA07	aa07-b92321f57759e9623a25	FC-052_v2.cha	21	XXB	嘅CD	u+xn	誒,有Yamaha嘅surroundM喇,又有,誒,LD喇,又有,誒,Yamaha嘅CD款喇又係.	噉其實而家你屋企裏邊係有邊類型嘅哩啲音響組合呢?	就錄影機喇.
AA07	aa07-15a0f3af10855216b93e	FC-052_v2.cha	26	XXA	嘅時候	u+n	噉有個問題就係,其實會唔會當你玩哩啲嘅時候呢,你越玩得耐,越會覺得你現有嘅嘢唔夠,想去-去換啊?	即係如果計一般家庭來講,地方唔係大都已經好足夠𡃉嚹.	誒,應該會𡃉.
AA07	aa07-03ecd818908c23d3dfda	FC-052_v2.cha	26	XXA	嘅嘢	u+n	噉有個問題就係,其實會唔會當你玩哩啲嘅時候呢,你越玩得耐,越會覺得你現有嘅嘢唔夠,想去-去換啊?	即係如果計一般家庭來講,地方唔係大都已經好足夠𡃉嚹.	誒,應該會𡃉.
AA07	aa07-4d45fbc27123da35070a	FC-052_v2.cha	37	XXB	嘅金錢	u+n	即係衡量自己做嘢嗰方面嘅金錢供給唔到吖嗎.	誒,都唔頻密.	哦.
AA07	aa07-ef1ad148ac85edd1e0fe	FC-052_v2.cha	43	XXA	嘅資料	u+n	有個問題想問一問就係你點樣可以知道,你得到更多嘅資料係有關哩啲音響𡃉呢?	哦.	誒,睇啲音響書囖.
AA07	aa07-77d76511c52a280789f8	FC-052_v2.cha	50	XXA	嘅資料	u+n	即係話誒,去哩啲音響公司啊,或者睇雜誌都得到各方面嘅資料嘅?	都,即係得閒就去啲音響公司睇下囖.	係啊.
AA07	aa07-7ef9766f28261cf03722	FC-052_v2.cha	56	XXB	嘅重播	u+n	可以即係試到佢嘅重播效果囖.	誒睇下啲叫做AV喇,即係而家叫睇吓啲影碟啊.	覺得好似即係好正噉囖.
AA07	aa07-ed3e7e3583ebdea498ad	FC-052_v2.cha	59	XXB	嘅音響	u+n	係即係佢嗰隻碟再播返出來嗰啲嘅音響囖.	你明知係假.	"我想問吓你而家嗰啲DVD嗰啲係唔係唔流行嚹""肯定""?"
AA07	aa07-44c27a7306df072a7ecb	FC-052_v2.cha	66	XXB	嘅LD	u+xn	即係比起一般嘅LD而家重係可以站穩啲囖.	所以呢就市場呢暫時係做唔到咁好囖.	係唔係日本嗰便來𡃉啲LD?
AA07	aa07-5f67e69a47da19f44e48	FC-052_v2.cha	77	XXA	嘅貨品	u+n	即係如果日後有哩個相對嘅貨品可以供給你嘅話,你都會嘗試買一部嘅?	即係日後我諗都個市場都好大𠸏應該.	會考慮𡃉.
AA07	aa07-5daa54ec283c639cbef7	FC-052_v2.cha	95	XXA	嘅機	u+n	即係嗰啲質素嘅機.	哦.	係嘞.
AA07	aa07-453c342987e33a30cc43	FC-052_v2.cha	106	XXB	嘅機	u+n	即係好多都鍾意即係買部噉嘅機,連電視機,配合返,誒,或者DVD啊,LD呢,噉喺屋企呢去睇呢,即係可以做到噉嘅效果囖.	喀即係點啊?	喀.
AA07	aa07-39619ac166e15cde759c	FC-052_v2.cha	106	XXB	嘅效果	u+n	即係好多都鍾意即係買部噉嘅機,連電視機,配合返,誒,或者DVD啊,LD呢,噉喺屋企呢去睇呢,即係可以做到噉嘅效果囖.	喀即係點啊?	喀.
AA07	aa07-445c13f6b00c27dd877b	FC-052_v2.cha	112	XXB	嘅製作	u+vn	因為佢製作呢一定冇人哋真嗰啲即係正版嘅製作咁好𡃉嚹,比較粗製濫造啲囖.	應該係嘞.	即係我-我-我本身我就唔鍾意用啲翻版嘢𡃉.
AA07	aa07-64c5dd97dc85d182f851	FC-052_v2.cha	117	XXB	嘅金錢	u+n	即係冇理由話係為咗少少嘅金錢,而部機壞嗰陣時損失重大.	即係我驚第一即係你鍾意玩,你就會錫嗰部機.	寧願唔夠嘅唔買住囖.
AA07	aa07-2695b78a89e3646001f9	FC-052_v2.cha	119	XXA	嘅問題	u+n	但係有陣時可能唔單只係錢嘅問題.	寧願唔夠嘅唔買住囖.	而係話因為有啲VCD佢係好-同步可以同,誒,市場嘅,即係市面上嘅影院啊,同步一齊出𡃉喎.
AA07	aa07-c868fe5419f6de7048e2	FC-052_v2.cha	120	XXA	嘅影院	u+n	而係話因為有啲VCD佢係好-同步可以同,誒,市場嘅,即係市面上嘅影院啊,同步一齊出𡃉喎.	但係有陣時可能唔單只係錢嘅問題.	哩啲要睇個人嚹.
AA07	aa07-5499929d9c6e2a6fde75	FC-052_v2.cha	126	XXB	嘅錄影機	u+n	同埋畫面呢就好似一般嘅錄影機噉囖.	因為VCD呢,第一音響係冇咁好囖.	噉我都唔追求錄影機嘞,重點解要睇VCD呢?
AA07	aa07-bb99ed85e9dc4212bafa	FC-053_v2.cha	15	XXB	嘅過程	u+n	噉跟住傾嘅過程之中佢係好唔忿氣囖,覺得我噉樣做唔啱囖.	噉我亦都好嬲囖,噉呢就叫咗佢出門口嗰度,就問佢究竟乜嘢事,噉樣樣嘞.	噉但係我解釋咗俾佢聽之後,誒,我都覺得佢唔明白囖.
AA07	aa07-afbbddbfad6196fc45d8	FC-053_v2.cha	31	XXB	嘅上堂	u+vn	"""但係,誒,跟住幾日嘅上堂情況係有,誒,明顯嘅好轉囖."	佢哋都可能有時控制唔到啫-原諒佢哋喇.	但係佢哋依然都有間歇性噉傾偈囖.
AA07	aa07-88d9e438265d2a70d9f7	FC-053_v2.cha	31	XXB	嘅好轉	u+vn	"""但係,誒,跟住幾日嘅上堂情況係有,誒,明顯嘅好轉囖."	佢哋都可能有時控制唔到啫-原諒佢哋喇.	但係佢哋依然都有間歇性噉傾偈囖.
AA07	aa07-f1bc49c0a585573aa5e0	FC-053_v2.cha	40	XXA	嘅行為	u+n	噉樣呢噉嘅行為佢哋都知道自己都唔啱𡃉其實.	當住全班面前啊抌咗個口罩啊.	而且佢哋都知道呢激親先生呢,所以呢嗰個學生呢都而家-,而家都寫返封道歉信俾個先生.
AA07	aa07-28106d41260bbb431384	FC-053_v2.cha	46	XXB	嘅嘢	u+n	教書係噉𡃉嚹,實有啲開心,唔開心嘅嘢.	不過算喇.	噉你呢,有冇啲乜嘢開心嘅嘢?
AA07	aa07-fc9551c98aac221bb1b9	FC-053_v2.cha	47	XXB	嘅嘢	u+n	噉你呢,有冇啲乜嘢開心嘅嘢?	教書係噉𡃉嚹,實有啲開心,唔開心嘅嘢.	嗯-好啊.
AA07	aa07-445839df98e5578870ae	FC-053_v2.cha	49	XXA	嘅嘢	u+n	不如我講啲開心嘅嘢喇.	嗯-好啊.	我呢上堂嘅時候呢嗯-如果嗰啲學生呢,嗯,如果佢啲學生嗰日呢特別安靜特別乖呢,特別聽先生講嘢呢,噉我就會嗰日呢特別開心啲𡃉嚹喎.
AA07	aa07-d05a8a0df14d7b2b8bad	FC-053_v2.cha	50	XXA	嘅時候	u+n	我呢上堂嘅時候呢嗯-如果嗰啲學生呢,嗯,如果佢啲學生嗰日呢特別安靜特別乖呢,特別聽先生講嘢呢,噉我就會嗰日呢特別開心啲𡃉嚹喎.	不如我講啲開心嘅嘢喇.	譬如呢嗰啲學生,誒,嗰日特別曳啊,多嘢講啊,我就會特別唔開心𡃉嚹.
AA07	aa07-863ea1860a4b2551ce6a	FC-053_v2.cha	53	XXA	嘅時候	u+n	嗰個學生呢我話俾全班同學知嗰個學生-嗰個同學退學嘅時候呢,全班同學都唔鐘意嗰個同學𡃉原來.	同埋呢我近排呢有個學生退咗學啊.	點解啊?
AA07	aa07-eba33225149525b6e7b3	FC-053_v2.cha	58	XXA	嘅時候	u+n	到到午餐嚹,到到小息嘅時候呢,個家長就會要拎埋晒啲嘢食來到學校送俾個仔食喎.	譬如包括晒佢哋早午晚三餐都控制晒喇,譬如話朝頭早食早餐就一定要係食邊幾樣喇.	好嚹,唔單止哩樣嘢喎.
AA07	aa07-aa7028c9665797863de3	FC-053_v2.cha	60	XXA	嘅情形	u+n	噉嗰個學生呢佢上堂嘅情形哩個家長呢都會呢入來睇佢𡃉喎.	好嚹,唔單止哩樣嘢喎.	甚至乎佢就會呢關注到呢學生嘅空氣流通嘅問題喎.
AA07	aa07-52385ebf6638a112e2c6	FC-053_v2.cha	61	XXA	嘅空氣	u+n	甚至乎佢就會呢關注到呢學生嘅空氣流通嘅問題喎.	噉嗰個學生呢佢上堂嘅情形哩個家長呢都會呢入來睇佢𡃉喎.	如果個學校呢嗰日呢,誒,-譬如話冇打開窗嘅話,個家長呢就會話一定要打-打返開個窗啊,或者呢要開風扇俾佢啊.
AA07	aa07-556ce15ec0ef267a9c73	FC-053_v2.cha	61	XXA	嘅問題	u+n	甚至乎佢就會呢關注到呢學生嘅空氣流通嘅問題喎.	噉嗰個學生呢佢上堂嘅情形哩個家長呢都會呢入來睇佢𡃉喎.	如果個學校呢嗰日呢,誒,-譬如話冇打開窗嘅話,個家長呢就會話一定要打-打返開個窗啊,或者呢要開風扇俾佢啊.
AA07	aa07-76dd346499995bc041bf	FC-053_v2.cha	65	XXA	嘅時候	u+n	噉所以呢爸爸媽媽同埋佢一齊嘅時候呢,噉嗰啲學生-其他同學呢就唔敢同哩個同學呢傾偈-同佢玩𡃉嚹喎.	同埋呢嗰個同學呢一到小息呢係爸爸媽媽呢會入來睇佢放小息𡃉喎.	噉所以哩個同學就已經退咗學𡃉嚹.
AA07	aa07-00d8c0ea271c3e6d5845	FC-053_v2.cha	79	XXB	嘅同學	u+n	噉鬧咗佢哋一餐,噉跟住呢就會留嗰啲唔合格嘅同學喺度同佢哋溫習啊,默書.	噉默書呢如果佢哋有一次好多人唔合格呢,噉當然會好嬲喇.	噉默到呢收尾呢-來𡁵而家多數呢默書都會全班合格𡃉嚹.
AA07	aa07-0e4bd7ac811fa3b8c791	FC-053_v2.cha	92	XXA	嘅人名	u+n	我呢都係,誒,整咗一張大嘅人名表喇.	我都覺得哩個方法呢會好啲𡃉.	如果每次嗰個同學攞一百分呢我就黏個貼紙喺佢個名側邊喎.
AA07	aa07-ba80f9336da0dc57e42e	FC-053_v2.cha	98	XXB	嘅關係	u+n	睇下你自己識唔識得去平衡返嗰個,誒,同學生嘅關係啊-你自己去嗰個喜怒哀樂自己識唔識得去處理,如果處理得好呢其實都係一份好神聖好偉大嘅工作來𠸏.	嗯,其實教書苦樂參半𠸏.	嗯,係啊,我都好贊同哩個-哩樣-哩樣-哩樣講嘢-哩樣講法.
AA07	aa07-ebce6471f5471ef36fba	FC-053_v2.cha	98	XXB	嘅工作	u+n	睇下你自己識唔識得去平衡返嗰個,誒,同學生嘅關係啊-你自己去嗰個喜怒哀樂自己識唔識得去處理,如果處理得好呢其實都係一份好神聖好偉大嘅工作來𠸏.	嗯,其實教書苦樂參半𠸏.	嗯,係啊,我都好贊同哩個-哩樣-哩樣-哩樣講嘢-哩樣講法.
AA07	aa07-c3dc1e5ee45f9b44f9ca	FC-055_v2.cha	4	XXM	嘅資產	u+n	H股泛指中國國家所擁有嘅資產同埋業務.	噉即係乜嘢啊?	你可唔可以講得自然啲啊?
AA07	aa07-bcbc5365d5e1d38cf20e	FC-055_v2.cha	9	XXM	嘅香港	u+ns	噉即係呢,即係好似普通嘅香港上市公司一樣囖.	噉即係乜嘢啊?	但係佢哋個老細係大陸中國政府囖.
AA07	aa07-58095e02cc6b082e691d	FC-055_v2.cha	15	XXM	嘅股票	u+n	藍籌呢,就係泛指一啲香港資產值非常之巨大嘅-嘅-嘅股票.	哦,好簡單𡃉咋.	例如匯豐,長江,恆生銀行啊嗰啲銀行-銀行股啊,地產股啊,新鴻基地產啊,嗰啲噉嘅嘢囖.
AA07	aa07-ed32d3cfe03b724751fc	FC-055_v2.cha	16	XXM	嘅嘢	u+n	例如匯豐,長江,恆生銀行啊嗰啲銀行-銀行股啊,地產股啊,新鴻基地產啊,嗰啲噉嘅嘢囖.	藍籌呢,就係泛指一啲香港資產值非常之巨大嘅-嘅-嘅股票.	哦.
AA07	aa07-5d23dc1bf5ecff76f5de	FC-055_v2.cha	22	XXM	嘅名詞	u+n	紅籌係一個新興嘅名詞.	冇錯嚹.	紅籌股呢,其實就係同H股差唔多.
AA07	aa07-7d4fbff3f5b6364a2419	FC-055_v2.cha	24	XXM	嘅分別	u+n	但係佢哋嘅分別呢,就係,H股呢,就係佢哋嘅註冊地呢,就喺大陸.	紅籌股呢,其實就係同H股差唔多.	但係佢哋偏偏又喺香港揀來上市,因為可以揾大錢吖嗎.
AA07	aa07-0569318a1e54f9b1e34d	FC-055_v2.cha	77	XXM	嘅恆生	u+nt	哩個嘅恆生,紅籌成份股啊,係啊.	紅籌-紅籌.	噉即係乜嘢啊?
AA07	aa07-7c5d500e909a92c071ce	FC-055_v2.cha	82	XXM	嘅人	u+n	恆生指數有佢份𡃉,佢嘅人升升,升升跌跌.	係嘞.	哦.
AA07	aa07-af6d42bddb17f49e3e46	FC-055_v2.cha	94	XXF	嘅馬主	u+n	嘅馬主咪就係,誒乜嘢賓啊?	係啊.	兩隻馬同馬主.
AA07	aa07-ba69afc2296d8d7a530d	FC-055_v2.cha	139	XXF	嘅國家	u+n	上海市以前市長,而家嘅國家嘅哩個誒,誒,副主席.	我知,我知.	誒,朱鎔基.
AA07	aa07-f0157d2cf8b803ee4c72	FC-055_v2.cha	247	XXM	嘅運輸	u+vn	有哩個工業股喇,有哩個嘅publicutility喇,即係公共事業喇,有哩個嘅運輸喇,有哩個嘅娛樂喇.	香港股市有好多種𡃉.	好多股𡃉,你攤開份報紙睇吖.
AA07	aa07-68d24e4ebc406537d769	FC-055_v2.cha	247	XXM	嘅娛樂	u+vn	有哩個工業股喇,有哩個嘅publicutility喇,即係公共事業喇,有哩個嘅運輸喇,有哩個嘅娛樂喇.	香港股市有好多種𡃉.	好多股𡃉,你攤開份報紙睇吖.
AA07	aa07-67ba6b37ba64aa6a5e1c	FC-055_v2.cha	252	XXM	嘅主角	u+n	H股同紅籌係哩兩個-哩半年嘅主角.	但係通常啲人玩啊就玩,誒,紅籌啊,藍籌啊,H股啊.	哦,梗係喇.
AA07	aa07-ca0e27c30c10f8af1953	FC-055_v2.cha	259	XXF	嘅錢	u+n	你個名,但係唔係你嘅錢吖嗎.	乜嘢啊,我個名𡃉.	係囖不過我都會晨咁早𠻺賣晒佢.
AA07	aa07-43d93b2c662b46275fc8	FC-055_v2.cha	369	XXM	嘅單位	u+n	最基本嘅單位bit吖嗎電腦.	你講bit𡃉咩?	噉你唔會講bit𠺢嗎,你講byte𠺢嗎.
AA07	aa07-a331813a01dd679bab05	FC-055_v2.cha	431	XXM	嘅種類	u+n	噉你有冇講埋ram嘅種類俾佢聽啊?	噉究竟係乜嘢?	Ram嘅種類?
AA07	aa07-efbfd03ce09fdf53d206	FC-055_v2.cha	432	XXF	嘅種類	u+n	Ram嘅種類?	噉你有冇講埋ram嘅種類俾佢聽啊?	由最原始嘅D-Ram去到嘅Sim-Ram,去到EDOM,去到SD-Ram.
AA07	aa07-11ff6bae8d95db622a13	FC-055_v2.cha	433	XXM	嘅D	u+xnx	由最原始嘅D-Ram去到嘅Sim-Ram,去到EDOM,去到SD-Ram.	Ram嘅種類?	冇喎.
AA07	aa07-65dd47d4dacda391e050	FC-055_v2.cha	433	XXM	嘅Sim	u+xnz	由最原始嘅D-Ram去到嘅Sim-Ram,去到EDOM,去到SD-Ram.	Ram嘅種類?	冇喎.
AA07	aa07-c65f4bb40dc0ccc0f812	FC-056_v2.cha	47	XXY	嘅商場	u+n	多數選擇啲誒大啲嘅商場噉樣來賣翻版碟.	啲人又,最-好多數都唔會選擇好景啊.	噉好景會唔會啲碟平啲啊?
AA07	aa07-8d6538fbf3bdef06b9a6	FC-056_v2.cha	56	XXX	嘅問題	u+n	噉其實而家-而家話換-換嗰啲翻版碟嘅問題,會唔會話好,啲人話唔肯同你換啊.	噉𠻺換啊噉樣囖.	噉樣話-話-話丙人啊噉樣啊?
AA07	aa07-1c5fec022d369091b42f	FC-056_v2.cha	71	XXX	嘅情況	u+n	噉而家任天堂嘅情況點啊?	有好多人買吖而家.	因為任天堂幾年前都係一代機王來𠻺.
AA07	aa07-8d6f595440cc29edaa9f	FC-056_v2.cha	84	XXX	嘅形式	u+n	就唔可以用CD-Rom嘅形式玩嚹.	係.	噉𠻺部機𠻺好平𡃉啫.
AA07	aa07-6c1c3cb21fa2b910d3c1	FC-056_v2.cha	87	XXY	嘅機	u+n	新一代嘅機.	噉𠻺質素梗係高啲喇.	但係爭在係嗰啲遊戲同埋嗰啲帶囖,嗰啲方式.
AA07	aa07-c16e993f25b4ae359a2b	FC-056_v2.cha	112	XXY	嘅遊戲	u+n	誒,最好呢就,最有用嘅遊戲呢,就真係買電腦喇.	作為一個,即係我-我未買過遊戲機,你建議我-我買邊種遊戲機𠻺或者邊個套餐啊噉樣呢?	電腦益智有,電腦遊戲又益智,又多嘢玩.
AA07	aa07-6bf9bc246c3a6b55f727	FC-101_v2.cha	3	XXG	嘅嘢	u+n	marketing嗰啲噉嘅嘢囖.	我諗住揾返誒類似我家姐而家做𡁵嗰份工.	佢嗰份工就有得成日返大陸嘅.
AA07	aa07-ed41300b83237ef42554	FC-101_v2.cha	55	XXB	嘅時候	u+n	你開會啊嗰啲嘢同人-,你開會嘅時候,噉人哋傾啊,人哋有時有啲嘢唔會-唔係喺個口講到出面𠺢嗎有啲嘢.	梗係要喇.	譬如佢可能噉樣講,噉你就要知道佢內裏含意係講乜嘢𡃉喇.
AA07	aa07-c5e41975f31384b07223	FC-101_v2.cha	78	XXG	嘅事	u+n	重有半年之後嘅事.	噉到時先算喇.	作文呢?
AA07	aa07-6b599bde7f8ea9f01a8b	FC-101_v2.cha	107	XXB	嘅印象	u+n	韓國人呢俾我嘅印象呢,佢哋呢,睇唔起中國人喇.	點解唔鍾意韓國啊?	不特止喇.
AA07	aa07-62dd907c4d999ec989fb	FC-101_v2.cha	109	XXB	嘅嘢	u+n	佢哋淨係識得抄日本嘅嘢.	不特止喇.	但係又憎日本人喎.
AA07	aa07-f0fc5ba32c90bd2f2414	FC-101_v2.cha	118	XXG	嘅Sara	u+xnr	即係嗰陣時係喺德國讀書嗰陣時識嘅Sara同Seokjon呢.	我識得兩個女仔.	噉但係我覺得佢哋幾好吖.
AA07	aa07-f3599265f36cdd5fce8f	FC-101_v2.cha	152	XXB	嘅食品	u+n	一個完全表現唔到中國特色嘅食品.	啲牛油跟住撈埋落啲薯仔度.	哩個係一個純西式嘅食品.
AA07	aa07-99aced178398befcf055	FC-101_v2.cha	153	XXB	嘅食品	u+n	哩個係一個純西式嘅食品.	一個完全表現唔到中國特色嘅食品.	你哋應該整乜嘢呢?
AA07	aa07-2a4b162812859cd8f878	FC-101_v2.cha	157	XXB	嘅需要	u+vn	酸辣湯嘅需要就係醋.	噉嗰度有料買酸辣湯啲嘢先得𠿪.	我唔信冇醋買.
AA07	aa07-604cbd19f51285b0be0b	FC-103_v2.cha	89	XXA	嘅經文	u+n	嗱,噉哩一個chapter就講信心喇,不過我發覺後面有啲經文就唔係幾拏更嘅,所以我就揀咗另外一啲嘅經文.	係,噉又係,我諗佢哋係夜瞓咗,同埋即係要好多行來行去啊,走走糴糴啊噉樣囖,係囖我哋就冇乜嘢啊都係噉樣.	哦,好呃,好呃.
AA07	aa07-133e502543cce76df358	FC-103_v2.cha	94	XXA	嘅信心	u+n	我求你都俾我哋有智慧,同埋聖靈,我又求你去guide住我哋去諗,究竟乜嘢叫做信心同埋我哋點樣樣去可以develop到我哋嘅信心,我求你亦都去帶領以下嘅時間,奉基督嘅名求,阿們.	天父,多謝你,又可以同阿晴晴一齊睇聖經,同埋即係睇關於信心哩個功課.	係呢,你睇哩課嘅時候,你覺得乜嘢係信心啊?
AA07	aa07-bb18f29de7fcaa80e350	FC-103_v2.cha	94	XXA	嘅時間	u+n	我求你都俾我哋有智慧,同埋聖靈,我又求你去guide住我哋去諗,究竟乜嘢叫做信心同埋我哋點樣樣去可以develop到我哋嘅信心,我求你亦都去帶領以下嘅時間,奉基督嘅名求,阿們.	天父,多謝你,又可以同阿晴晴一齊睇聖經,同埋即係睇關於信心哩個功課.	係呢,你睇哩課嘅時候,你覺得乜嘢係信心啊?
AA07	aa07-d431553f66903247a874	FC-103_v2.cha	94	XXA	嘅名	u+n	我求你都俾我哋有智慧,同埋聖靈,我又求你去guide住我哋去諗,究竟乜嘢叫做信心同埋我哋點樣樣去可以develop到我哋嘅信心,我求你亦都去帶領以下嘅時間,奉基督嘅名求,阿們.	天父,多謝你,又可以同阿晴晴一齊睇聖經,同埋即係睇關於信心哩個功課.	係呢,你睇哩課嘅時候,你覺得乜嘢係信心啊?
AA07	aa07-a06cda2f5bd04b717c81	FC-103_v2.cha	95	XXA	嘅時候	u+n	係呢,你睇哩課嘅時候,你覺得乜嘢係信心啊?	我求你都俾我哋有智慧,同埋聖靈,我又求你去guide住我哋去諗,究竟乜嘢叫做信心同埋我哋點樣樣去可以develop到我哋嘅信心,我求你亦都去帶領以下嘅時間,奉基督嘅名求,阿們.	何謂信心?
AA07	aa07-d8b6b3020d6863aeabe0	FC-103_v2.cha	98	XXB	嘅事	u+n	我覺得係對一啲,即係,誒,將來嘅事嘅把握啊,或者係一啲明朗嘅表現囖.	信心呀?	你覺得即係將來你係有-誒,會覺得會有希望有個盼望啊,噉就又-係信心囖.
AA07	aa07-2f2e0833c2be06d6deda	FC-103_v2.cha	98	XXB	嘅把握	u+n	我覺得係對一啲,即係,誒,將來嘅事嘅把握啊,或者係一啲明朗嘅表現囖.	信心呀?	你覺得即係將來你係有-誒,會覺得會有希望有個盼望啊,噉就又-係信心囖.
AA07	aa07-18963152013fc4ad5040	FC-103_v2.cha	98	XXB	嘅表現	u+vn	我覺得係對一啲,即係,誒,將來嘅事嘅把握啊,或者係一啲明朗嘅表現囖.	信心呀?	你覺得即係將來你係有-誒,會覺得會有希望有個盼望啊,噉就又-係信心囖.
AA07	aa07-776d16b1b255bd528b02	FC-103_v2.cha	106	XXA	嘅聖經	u+nz	你有冇英文嘅聖經?	噉其實英文呢,我就覺得佢解釋得更加好,即係更加容易明白.	有啊,喺度.
AA07	aa07-74039fa90d374dd83156	FC-103_v2.cha	113	XXA	嘅嘢	u+n	"佢就話,""faithisbeingsureofwhatwehopefor""喇,同埋係""certainofweare,certainofwhatwedonotsee""就好似正話你所講,即係對一啲你想發生嘅嘢呢,係好好,好有嗰個certainty同埋好sure嘅,你可以肯定到,但係未發生𡃉喎."	好喇.	嗯.
AA07	aa07-0d1343f792ac9995bd85	FC-103_v2.cha	115	XXA	嘅嘢	u+n	係喇,係將來嘅嘢來嘅,噉哩個係信心喇.	嗯.	我睇過一個嘅-一篇article呢,佢就講一個信心嘅.
AA07	aa07-23a299dfdf1e7422aa4a	FC-103_v2.cha	118	XXA	嘅專家	u+n	喺外國嘅,佢係一個,即係行鋼線嘅專家-嘅人喇.	佢就係噉講嘅,佢就講一個喺十九世紀呢,就有一個年輕人呢,佢就,誒,唔知叫乜嘢名嘞.	佢好想好快出名,噉所以佢呢就,誒,諗咗啲方法令到即係佢自己快啲出名喇,噉其中佢諗到嘅就係,去哩個尼亞瓜拉大瀑布,噉嗰度呢,就整條鋼線,佢由瀑布嘅哩一邊,行到瀑布嘅嗰一邊.
AA07	aa07-9979fb585cd509a039cc	FC-103_v2.cha	118	XXA	嘅人	u+n	喺外國嘅,佢係一個,即係行鋼線嘅專家-嘅人喇.	佢就係噉講嘅,佢就講一個喺十九世紀呢,就有一個年輕人呢,佢就,誒,唔知叫乜嘢名嘞.	佢好想好快出名,噉所以佢呢就,誒,諗咗啲方法令到即係佢自己快啲出名喇,噉其中佢諗到嘅就係,去哩個尼亞瓜拉大瀑布,噉嗰度呢,就整條鋼線,佢由瀑布嘅哩一邊,行到瀑布嘅嗰一邊.
AA07	aa07-f64ff211cf900e78e2d0	FC-103_v2.cha	128	XXA	嘅信心	u+n	噉其實即係哩件事呢,或者哩個故事呢,噉有啲人就講乜嘢叫做真正嘅信心呢.	"""噉跟住呢就完全啲人即刻擺低隻手,即係即刻擺低隻手囖."	喀,真正嘅信心原來可能就係唔係頭腦上,你見過一啲嘢,或者,誒,頭腦上你知道一啲嘢噉樣喇,而係即係多過哩樣嘢𡃉.
